{0,0,0,301,0,0,0,0},
{0,0,0,301,0,0,0,0},
{0,0,0,300,0,0,0,0},
{0,0,0,300,0,0,0,0},
{0,0,0,300,0,0,0,0},
{0,0,0,300,0,0,0,0},
{0,0,0,300,0,0,0,0},
{0,0,0,299,0,0,0,0},
{0,0,0,300,0,0,0,0},
{0,0,0,300,0,0,0,0},
{0,0,0,301,0,0,0,0},
{0,0,0,300,0,0,0,0},
{0,0,0,300,0,0,0,0},
{0,0,0,300,0,0,0,0},
{0,0,0,300,0,0,0,0},
{0,0,0,301,0,0,0,0},
{0,0,0,300,0,0,0,0},
{0,0,0,300,0,0,0,0},
{0,0,0,300,0,0,0,0},
{0,0,0,300,0,0,0,0},
{0,0,0,301,0,0,0,0},
{0,0,0,302,0,0,0,0},
{0,0,0,302,0,0,0,0},
{0,0,0,302,0,0,0,0},
{0,0,0,303,0,0,0,0},
{0,0,0,303,0,0,0,0},
{0,0,0,302,0,0,0,0},
{0,0,0,302,0,0,0,0},
{0,0,0,303,0,0,0,0},
{0,0,0,302,0,0,0,0},
{0,0,0,303,0,0,0,0},
{0,0,0,303,0,0,0,0},
{0,0,0,303,0,0,0,0},
{0,0,0,303,0,0,0,0},
{0,0,0,302,0,0,0,0},
{0,0,0,302,0,0,0,0},
{0,0,0,303,0,0,0,0},
{0,0,0,303,0,0,0,0},
{0,0,0,303,0,0,0,0},
{0,0,0,303,0,0,0,0},
{0,0,0,302,0,0,0,0},
{0,0,0,301,0,0,0,0},
{0,0,0,302,0,0,0,0},
{0,0,0,301,0,0,0,0},
{0,0,0,301,0,0,0,0},
{0,0,0,301,0,0,0,0},
{0,0,0,300,0,0,0,0},
{0,0,0,300,0,0,0,0},
{0,0,0,301,0,0,0,0},
{0,0,0,301,0,0,0,0},
{0,0,0,301,0,0,0,0},
{0,0,0,302,0,0,0,0},
{0,0,0,302,0,0,0,0},
{0,0,0,302,0,0,0,0},
{0,0,0,302,0,0,0,0},
{0,0,0,301,0,0,0,0},
{0,0,0,301,0,0,0,0},
{0,0,0,300,0,0,0,0},
{0,0,0,299,0,0,0,0},
{0,0,0,299,0,0,0,0},
{0,0,0,298,0,0,0,0},
{0,0,0,300,0,0,0,0},
{0,0,0,302,0,0,0,0},
{0,0,0,303,0,0,0,0},
{0,0,0,305,0,0,0,0},
{0,0,0,303,0,0,0,0},
{0,0,0,303,0,0,0,0},
{0,0,0,303,0,0,0,0},
{0,0,0,303,0,0,0,0},
{0,0,0,302,0,0,0,0},
{0,0,0,302,0,0,0,0},
{0,0,0,301,0,0,0,0},
{0,0,0,301,0,0,0,0},
{0,0,0,302,0,0,0,0},
{0,0,0,301,0,0,0,0},
{0,0,0,300,0,0,0,0},
{0,0,0,299,0,0,0,0},
{0,0,0,301,0,0,0,0},
{0,0,0,303,0,0,0,0},
{0,0,0,303,0,0,0,0},
{0,0,0,303,0,0,0,0},
{0,0,0,305,0,0,0,0},
{0,0,0,306,0,0,0,0},
{0,0,0,307,0,0,0,0},
{0,0,0,307,0,0,0,0},
{0,0,0,307,0,0,0,0},
{0,0,0,307,0,0,0,0},
{0,0,0,308,0,0,0,0},
{0,0,0,307,0,0,0,0},
{0,0,0,307,0,0,0,0},
{0,0,0,308,0,0,0,0},
{0,0,0,308,0,0,0,0},
{0,0,0,308,0,0,0,0},
{0,0,0,307,0,0,0,0},
{0,0,0,307,0,0,0,0},
{0,0,0,308,0,0,0,0},
{0,0,0,308,0,0,0,0},
{0,0,0,309,0,0,0,0},
{0,0,0,310,0,0,0,0},
{0,0,0,309,0,0,0,0},
{0,0,0,309,0,0,0,0},
{0,0,0,309,0,0,0,0},
{0,0,0,310,0,0,0,0},
{0,0,0,309,0,0,0,0},
{0,0,0,309,0,0,0,0},
{0,0,0,308,0,0,0,0},
{0,0,0,308,0,0,0,0},
{0,0,0,307,0,0,0,0},
{0,0,0,308,0,0,0,0},
{0,0,0,307,0,0,0,0},
{0,0,0,307,0,0,0,0},
{0,0,0,307,0,0,0,0},
{0,0,0,308,0,0,0,0},
{0,0,0,308,0,0,0,0},
{0,0,0,307,0,0,0,0},
{0,0,0,307,0,0,0,0},
{0,0,0,307,0,0,0,0},
{0,0,0,307,0,0,0,0},
{0,0,0,307,0,0,0,0},
{0,0,0,307,0,0,0,0},
{0,0,0,307,0,0,0,0},
{0,0,0,307,0,0,0,0},
{0,0,0,307,0,0,0,0},
{0,0,0,307,0,0,0,0},
{0,0,0,307,0,0,0,0},
{0,0,0,307,0,0,0,0},
{0,0,0,307,0,0,0,0},
{0,0,0,308,0,0,0,0},
{0,0,0,308,0,0,0,0},
{0,0,0,307,0,0,0,0},
{0,0,0,307,0,0,0,0},
{0,0,0,308,0,0,0,0},
{0,0,0,310,0,0,0,0},
{0,0,0,308,0,0,0,0},
{0,0,0,309,0,0,0,0},
{0,0,0,309,0,0,0,0},
{0,0,0,308,0,0,0,0},
{0,0,0,307,0,0,0,0},
{0,0,0,306,0,0,0,0},
{0,0,0,307,0,0,0,0},
{0,0,0,307,0,0,0,0},
{0,0,0,307,0,0,0,0},
{0,0,0,308,0,0,0,0},
{0,0,0,307,0,0,0,0},
{0,0,0,307,0,0,0,0},
{0,0,0,306,0,0,0,0},
{0,0,0,305,0,0,0,0},
{0,0,0,305,0,0,0,0},
{0,0,0,305,0,0,0,0},
{0,0,0,305,0,0,0,0},
{0,0,0,305,0,0,0,0},
{0,0,0,305,0,0,0,0},
{0,0,0,305,0,0,0,0},
{0,0,0,305,0,0,0,0},
{0,0,0,307,0,0,0,0},
{0,0,0,307,0,0,0,0},
{0,0,0,307,0,0,0,0},
{0,0,0,307,0,0,0,0},
{0,0,0,306,0,0,0,0},
{0,0,0,305,0,0,0,0},
{0,0,0,305,0,0,0,0},
{0,0,0,305,0,0,0,0},
{0,0,0,305,0,0,0,0},
{0,0,0,306,0,0,0,0},
{0,0,0,307,0,0,0,0},
{0,0,0,307,0,0,0,0},
{0,0,0,307,0,0,0,0},
{0,0,0,307,0,0,0,0},
{0,0,0,307,0,0,0,0},
{0,0,0,309,0,0,0,0},
{0,0,0,308,0,0,0,0},
{0,0,0,307,0,0,0,0},
{0,0,0,305,0,0,0,0},
{0,0,0,302,0,0,0,0},
{0,0,0,318,0,0,0,0},
{0,0,0,314,0,0,0,0},
{0,0,0,318,0,0,0,0},
{0,0,0,325,0,0,0,0},
{0,0,0,341,0,0,0,0},
{0,0,0,353,0,0,0,0},
{0,0,0,355,0,0,0,0},
{0,0,0,356,0,0,0,0},
{0,0,0,357,0,0,0,0},
{0,0,0,362,0,0,0,0},
{0,0,0,366,0,0,0,0},
{0,0,0,369,0,0,0,0},
{0,0,0,371,0,0,0,0},
{0,0,0,373,0,0,0,0},
{0,0,0,374,0,0,0,0},
{0,0,0,375,0,0,0,0},
{0,0,0,376,0,0,0,0},
{0,0,0,375,0,0,0,0},
